"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"6","fino a 2.000 ab.","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","2015","2015",77.6,,
"6","fino a 2.000 ab.","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","2016","2016",78.5,,
"6","fino a 2.000 ab.","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","2017","2017",80.1,,
"6","fino a 2.000 ab.","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","2018","2018",77.6,,
"6","fino a 2.000 ab.","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","2019","2019",79.5,,
"6","fino a 2.000 ab.","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","2020","2020",80.7,,
"6","fino a 2.000 ab.","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","2021","2021",78.4,,
"6","fino a 2.000 ab.","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","2022","2022",79.8,,
"6","fino a 2.000 ab.","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","2023","2023",77.9,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1993","1993",0,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1994","1994",0,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1995","1995",0,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1996","1996",2247,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1997","1997",2121,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1998","1998",2296,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","1999","1999",2309,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2000","2000",2030,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2001","2001",1791,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2002","2002",2268,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2003","2003",2246,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2005","2005",2314,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2006","2006",2201,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2007","2007",2448,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2008","2008",2324,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2009","2009",2498,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2010","2010",2513,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2011","2011",2409,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2012","2012",2268,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2013","2013",2398,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2014","2014",2427,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2015","2015",2484,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2016","2016",2417,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2017","2017",2243,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2018","2018",2367,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2019","2019",2284,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2020","2020",2099,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2021","2021",2179,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2022","2022",2179,,
"ITF3","Campania","3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","2023","2023",2133,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1993","1993",0,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1994","1994",0,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1995","1995",0,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1996","1996",0,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1997","1997",6,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1998","1998",6.8,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1999","1999",6.9,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2000","2000",7.5,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2001","2001",6.9,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2002","2002",7.8,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2003","2003",6.2,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2005","2005",8.5,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2006","2006",7.3,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2007","2007",7.8,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2008","2008",9.2,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2009","2009",7.4,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2010","2010",8,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2011","2011",8.9,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2012","2012",8.9,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2013","2013",9.3,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2014","2014",8.8,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2015","2015",7.6,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2016","2016",9.5,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2017","2017",10.8,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2018","2018",10.1,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2019","2019",9.9,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2020","2020",10.2,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2021","2021",11.6,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2022","2022",10.4,,
"3","periferia area metropolitana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2023","2023",11.5,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1993","1993",246,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1994","1994",309,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1995","1995",363,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1996","1996",361,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1997","1997",291,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1998","1998",356,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1999","1999",345,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2000","2000",352,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2001","2001",359,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2002","2002",385,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2003","2003",404,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2005","2005",505,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2006","2006",480,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2007","2007",456,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2008","2008",484,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2009","2009",470,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2010","2010",436,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2011","2011",481,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2012","2012",422,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2013","2013",404,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2014","2014",406,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2015","2015",392,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2016","2016",389,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2017","2017",389,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2018","2018",370,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2019","2019",406,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2020","2020",291,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2021","2021",238,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2022","2022",329,,
"7","2.001 - 10.000 ab.","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2023","2023",330,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1993","1993",85.1,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1994","1994",83.3,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1995","1995",80.8,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1996","1996",78.4,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1997","1997",75.3,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1998","1998",76.5,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1999","1999",78.9,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2000","2000",73.9,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2001","2001",74.7,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2002","2002",75.6,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2003","2003",72.5,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2005","2005",77.3,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2006","2006",75.3,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2007","2007",73.8,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2008","2008",74.6,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2009","2009",73.7,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2010","2010",70,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2011","2011",69.5,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2012","2012",71,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2013","2013",72.1,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2014","2014",70.2,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2015","2015",69.2,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2016","2016",66.7,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2017","2017",69.9,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2018","2018",70.7,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2019","2019",70.3,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2020","2020",67.5,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2021","2021",63.7,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2022","2022",65.2,,
"ITE2","Umbria","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2023","2023",64.8,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1993","1993",0,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1994","1994",0,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1995","1995",0,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1996","1996",0,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1997","1997",7,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1998","1998",7.3,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1999","1999",7.6,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2000","2000",7.2,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2001","2001",6.7,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2002","2002",7.8,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2003","2003",8.3,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2005","2005",7.5,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2006","2006",6.9,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2007","2007",8.3,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2008","2008",8.2,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2009","2009",7.6,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2010","2010",7.5,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2011","2011",7.7,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2012","2012",7.9,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2013","2013",7.9,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2014","2014",7.3,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2015","2015",8.3,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2016","2016",8.2,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2017","2017",7.6,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2018","2018",8.7,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2019","2019",8.3,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2020","2020",6.2,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2021","2021",6.8,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2022","2022",7.7,,
"7","2.001 - 10.000 ab.","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2023","2023",8.1,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1993","1993",0,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1994","1994",0,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1995","1995",0,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1996","1996",49.7,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1997","1997",50.7,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1998","1998",48.4,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1999","1999",48.7,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2000","2000",45.3,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2001","2001",49.6,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2002","2002",47.3,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2003","2003",49.8,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2005","2005",48.4,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2006","2006",51.2,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2007","2007",49.7,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2008","2008",51.5,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2009","2009",52.2,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2010","2010",51.9,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2011","2011",50.7,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2012","2012",52.3,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2013","2013",50,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2014","2014",50.1,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2015","2015",50,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2016","2016",48.8,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2017","2017",47.2,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2018","2018",43.8,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2019","2019",45,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2020","2020",44.9,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2021","2021",40.9,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2022","2022",44,,
"ITE3","Marche","3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","2023","2023",44.7,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1993","1993",51,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1994","1994",66,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1995","1995",72,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1996","1996",82,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1997","1997",88,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1998","1998",86,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1999","1999",59,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2000","2000",77,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2001","2001",92,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2002","2002",103,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2003","2003",95,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2005","2005",82,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2006","2006",117,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2007","2007",73,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2008","2008",98,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2009","2009",103,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2010","2010",102,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2011","2011",82,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2012","2012",95,,
"ITE1","Toscana","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2013","2013",114,,
